목록키,기관구분,기관명,목록유형,목록명,목록설명,조회수,분류체계,기관코드,국가중점여부,표준데이터여부,목록 등록일,목록 수정일,목록 URL,다운로드_활용건수,키워드
15118808,교육부,교육부,FILE,교육부_사회정책 대표누리집_추진계획,"글로벌 강국으로 도약하는 미래, 공동가치를 위한 함께하는 연대, 모든 국민의 안전한 일상을 만들기 위한  지원전략에 대해 년도별 핵심 사회정책 추진계획 수립",77,사회복지 - 사회복지일반,1342000,N,N,2023-08-16,2023-08-21,https://www.data.go.kr/data/15118808/fileData.do,6,"의제관리,국민참여,협력체계"
15118987,교육부,교육부,FILE,교육부_에듀넷티클리어_주제별 학습자료_과목별,"한국교육학술정보원 운영, 교과학습, 교육정책자료, 수업 및 연구자료, 커뮤니티 제공<br/>주제별, 과목별 학습자료, 사회, 과학, 음악, 미술, 체육, 기술, 가정, 실과, 범교과학습주제로 분류하여 자료제공<br/>",210,교육 - 유아및초·중등교육,1342000,N,N,2023-08-17,2023-08-17,https://www.data.go.kr/data/15118987/fileData.do,9,"학습주제,과목별,카드뉴스"
15118992,교육부,교육부,FILE,교육부_에듀넷티클리어_인공지능(AI)교육_AI교수학습자료,"한국교육학술정보원 운영, 교과학습, 교육정책자료, 수업 및 연구자료, 커뮤니티 제공<br/>AI교수학습자료, 교원역량, 수업자료, 데이터셋, 활용방안, 연구자료, 참고자료, 외부자료 등",317,교육 - 교육일반,1342000,N,N,2023-08-17,2023-08-17,https://www.data.go.kr/data/15118992/fileData.do,68,"교원,활용방안,연구자료"
15118999,교육부,교육부,FILE,교육부_하이파이브_특성화고 학교현황,특성화고 : 소질과 적성 및 능력이 유사한 학생을 대상으로 특정분야의 인재양성을 목적으로 하는 교육 또는 현장실습 등 체험위주의 교육을 전문적으로 실시하는 학교<br/><br/>전국의 특성화고 현황 통계 제공<br/>,4212,교육 - 유아및초·중등교육,1342000,N,N,2023-08-17,2023-08-17,https://www.data.go.kr/data/15118999/fileData.do,1189,"학교명,교육청,특성화고통계"
15119008,교육부,교육부,FILE,교육부_하이파이브_직업계고 학교현황,"마이스터고 : 공식명칭은 “산업수요 맞춤형 고등학교”. 유망분야의 특화된 산업수요와 연계하여 예비 마이스터를 양성하는 특수목적고로 분류됨 <br/>특성화고 : 소질과 적성 및 능력이 유사한 학생을 대상으로 특정분야의 인재양성을 목적으로 하는 교육 또는 현장실습 등 체험위주의 교육을 전문적으로 실시하는 학교<br/><br/>학교통계 : 유형-지역, 설립-지역, 유형-설립, 유형-남녀, 설립-남녀 등의 통계 자료 제공<br/><br/>학생통계 : 유형-지역, 설립-지역, 유형-설립 등의 구분하여 통계자료 제공<br/><br/>엑셀다운로드 상세 : 교육청, 학교명, 학교유형, 설립구분, 교장실, 교무실,  행정실, 취업지도실, FAX, 홈페이지, 우편번호, 주소, 학급별 학과수, 학생수, 학과정보, 학과코드 정보 제공",291,교육 - 유아및초·중등교육,1342000,N,N,2023-08-17,2023-08-17,https://www.data.go.kr/data/15119008/fileData.do,45,"설립구분,학생수,학과정보"
15118797,교육부,교육부,FILE,교육부_사학분쟁조정위원회_회의결과,"사학분쟁조정위원회는 관할청(교육부장관 또는 시?도교육감)의 요청에 따라 ① 임시이사의 선임, ② 임시이사의 해임, ③ 임시이사가 선임된 학교법인의 정상화 추진에 관한 사항, ④ 기타 관할청이 심의를 요청한 사항 등에 관하여 심의한 결과를 개방합니다.",65,교육 - 교육일반,1342000,N,N,2023-08-16,2023-08-17,https://www.data.go.kr/data/15118797/fileData.do,3,"사립학교,학습권,교육환경"
15118799,교육부,교육부,FILE,교육부_사학분쟁조정위원회_위원회 규정,"관할청(교육부장관 또는 시?도교육감)이 분쟁 발생 등으로 인해 기능이 마비된 사립학교법인(초등?중등?고등?대학 법인)에 임시이사를 파견하거나, 임시이사가 선임된 학교법인의 정상화(정이사체제로의 전환)를 할 때, 반드시 사학분쟁조정위원회의 심의를 거치고 그 심의 결과에 관할청이 기속되도록 함으로써 학생들의 학습권을 보장하고 안정적인 교육환경 조성을 도모하며, 사학의 공공성과 자주성을 조화롭게 유지하고자 사학분쟁조정위원회를 운영하고 있으며, 사립학교법 시행령 제9조의8에 따라 ‘사학분쟁조정위원회 운영규정’ 을 신설하고 개정을 추진한 이력을 개방함",169,교육 - 교육일반,1342000,N,N,2023-08-16,2023-08-17,https://www.data.go.kr/data/15118799/fileData.do,13,"사립학교,사립학교법,심의기준"
15118827,교육부,교육부,FILE,교육부_진로체험망_협력우수사례,"꿈꾸는 아이들의 길라잡이 [꿈길]은 학생들의 다양한 진로체험을 지원하기 위해 교육부가 운영하는 대국민 서비스 플랫폼으로, 지역사회의 다양한 진로체험처와 프로그램을 관리하고 학교의 진로체험 운영을 지원하기 위한 협력우수사례 공유",92,교육 - 교육일반,1342000,N,N,2023-08-16,2023-08-17,https://www.data.go.kr/data/15118827/fileData.do,5,"체험처,학교,개인"
15118828,교육부,교육부,FILE,교육부_진로체험망_사례집,"꿈꾸는 아이들의 길라잡이 [꿈길]은 학생들의 다양한 진로체험을 지원하기 위해 교육부가 운영하는 대국민 서비스 플랫폼으로, 지역사회의 다양한 진로체험처와 프로그램을 관리하고 학교의 진로체험 운영<br/><br/>연도별 지역사회 연계협력을 통한 진로체험 활성화 사업 운영 사례집",140,교육 - 교육일반,1342000,N,N,2023-08-16,2023-08-17,https://www.data.go.kr/data/15118828/fileData.do,16,"인증제,심사기준,직업체험"
15118809,교육부,교육부,FILE,교육부_사회정책 대표누리집_회차별 안건내용,"글로벌 강국으로 도약하는 미래, 공동가치를 위한 함께하는 연대, 모든 국민의 안전한 일상을 만들기 위한  사회관계장관회의 회차별 안건내용",91,사회복지 - 사회복지일반,1342000,N,N,2023-08-16,2023-08-16,https://www.data.go.kr/data/15118809/fileData.do,5,"사회현안,정책사각지대,협력체계"
15118829,교육부,교육부,FILE,교육부_진로체험망_인증제 사업공고 정보,"꿈꾸는 아이들의 길라잡이 [꿈길]은 학생들의 다양한 진로체험을 지원하기 위해 교육부가 운영하는 대국민 서비스 플랫폼으로, 지역사회의 다양한 진로체험처와 프로그램을 관리하고 학교의 진로체험 운영<br/><br/>진로체험기관의 인증제 사업 공고 정보를 개방",152,교육 - 교육일반,1342000,N,N,2023-08-16,2023-08-16,https://www.data.go.kr/data/15118829/fileData.do,5,"사업체인증,선정결과,체험기관"
15118831,교육부,교육부,FILE,교육부_진로체험망_인증기관 선정결과,"꿈꾸는 아이들의 길라잡이 [꿈길]은 학생들의 다양한 진로체험을 지원하기 위해 교육부가 운영하는 대국민 서비스 플랫폼으로, 지역사회의 다양한 진로체험처와 프로그램을 관리하고 학교의 진로체험 운영을 지원<br/><br/>학생이 직업 현장을 방문하여 직업인과의 대화, 견학 및 체험을 하는 직업체험과, 진로캠프ㆍ진로특강 등 학교 내외의 진로교육 프로그램에 참여하는 활동(진로교육법 제2조)<br/><br/>진로체험망의 인증기관에 대한 선정결과 개방<br/><br/>",118,교육 - 교육일반,1342000,N,N,2023-08-16,2023-08-16,https://www.data.go.kr/data/15118831/fileData.do,7,"현장견학,진로캠프,직업체험"
15102808,교육부,교육부,FILE,교육부_Campus Asia AIMS 사업단 현황,"Campus Asia-AIMS 사업은 아세안 지역 대학과의 쌍방향 인적교류를 통해 아세안 지역 교육 분야 교류 협력을 강화하고자 하는 사업입니다. 동 사업에 참여하는 국내 대학 12개 현황과 교류 프로그램 내용, 대상 국가들에 대한 현황자료입니다.",666,교육 - 평생·직업교육,1342000,N,N,2022-07-27,2023-08-16,https://www.data.go.kr/data/15102808/fileData.do,38,"캠퍼스아시아,캠퍼스아시아 에임즈,아세안대학"
15117828,교육부,교육부,FILE,교육부_온라인 학위과정 승인 대학 현황,"일반대학의 온라인 학위과정은 교육부의 사전 심사 및 승인을 통해 원격대학(사이버대 등)이 아닌 일반대학에서 대면수업 병행 없이 온라인 수업만으로도 (전문)학사 또는 석사학위를 취득할 수 있는 제도이다.<br/>대학별 온라인 학위과정 승인 현황에 대한 데이터로 대학명, 학과(전공), 차수(승인)를 제공한다.",228,교육 - 고등교육,1342000,N,N,2023-08-04,2023-08-04,https://www.data.go.kr/data/15117828/fileData.do,93,"온라인,학위과정,전공"
15106331,교육부,교육부,FILE,교육부_학교알리미_학교기본정보_학년별학급별 학생수,"학교알리미의 학교기본정보(시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,학교특성,분교여부,설립유형 등) 및 학년별학급별 학생수(시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년 학급수,1학년 학생수,1학년 학급당 학생수 등)",3519,교육 - 유아및초·중등교육,1342000,N,N,2022-08-31,2023-07-17,https://www.data.go.kr/data/15106331/fileData.do,1300,"학교정보공시,지원교육청별,학교좌표"
15040098,교육부,교육부,FILE,교육부_교육공무직원 실태조사,"학교회계직 운용 실태 현황에 대한 정보를 포함하고 있습니다. 학교회계직 운용현황과 관련해 개인정보 및 민감정보 제외 후 제공합니다.<br/>시도명,설립별,급별,성별,직종,유형,주당 소정 근로시간,근무연수 데이터를 제공합니다.<br/>",4009,교육 - 교육일반,1342000,N,N,2019-09-28,2023-07-12,https://www.data.go.kr/data/15040098/fileData.do,5115,"교육공무직원,실태조사,공무직"
15102661,교육부,교육부,FILE,교육부_재외한국학교 교육과정 운영 현황,"재외국민의 교육지원 등에 관한 법률 제8조에 의거하여 재외한국학교의 교육과정은 초·중등교육법 제23조의 규정에 따라 교육부장관이 정하는 교육과정에 준하여 편성하고 있는바, 전 세계 재외한국학교(34개교)에서 운영 중인 교육과정 현황을 제공하고자 합니다.",765,교육 - 유아및초·중등교육,1342000,N,N,2022-07-25,2023-07-11,https://www.data.go.kr/data/15102661/fileData.do,211,"재외교육기관,재외한국학교,교육과정"
15102452,교육부,교육부,FILE,교육부_대학 성희롱 성폭력 전담기구 실태조사 보고서,"2022년 대학 성희롱 성폭력 근절 지원 중앙센터 사업을 통해 산출한 실태조사 보고서를 붙임과 같이 게시합니다. 본 조사는 전국 대학의 성희롱 성폭력 전담기구에 대한 운영현황 파악을 목적으로 실시되었으며, 2022년 7월부터 8월까지 온라인 조사를 통해 445개의 대학의 참여로 산출된 통계입니다.",1352,교육 - 고등교육,1342000,N,N,2022-07-19,2023-07-07,https://www.data.go.kr/data/15102452/fileData.do,844,"대학,성희롱성폭력 전담기구,실태조사"
3038855,교육부,교육부,FILE,교육부_방과후학교 운영 현황,"초?중?고 방과후학교 및 초등돌봄교실 운영현황 자료 제공을 하고있습니다. 운영학교수(교), 운영학교수(교) 비율, 참여학생수(천명), 참여학생수(천명) 비율 내용을 포함하고 있습니다.",8271,교육 - 교육일반,1342000,N,N,2019-09-26,2023-07-07,https://www.data.go.kr/data/3038855/fileData.do,2793,"방과후학교,초등돌봄,통계"
15102806,교육부,교육부,FILE,교육부_Campus Asia 한일중 사업단 현황,"한·일·중 3국 간 대학(원)생 상호교류 프로그램인 Campus Asia-한일중 사업의 최종 사업단 명단으로 아세안 국가별 총 20개 대학의 현황을 공개합니다.동 사업은 한일중 대학생 교류 및 대학간 공동 복수학위 활성화를 통한 상호이해 증진 및 아시아 대학간 글로벌 교류 활성화 기반을 마련하는 것이 그 목적인 사업으로 각 사업단(참여대학)에서는 교류 프로그램 설계 및 운영, 학생 선발 및 지원 역할을 하게 됩니다.",487,교육 - 평생·직업교육,1342000,N,N,2022-07-27,2023-07-06,https://www.data.go.kr/data/15102806/fileData.do,23,"캠퍼스아시아,캠퍼스아시아한일중,한일중"
15114149,교육부,교육부,FILE,교육부_학교안전정보센터,"<학교안전정보센터 소개><br/>학교현장에서 학생의 발달단계에 맞춰 체계적인 안전교육이 가능하도록 정부부처, 공공기관 및 민간기구등에서 개발, 제작한 안전교육과 관련된 다양한 정보 및 콘텐츠를 교육부 안전교육 7대 표준안(재난/생활/교통/폭력, 신변/약물, 사이버중독/직업/응급처치)과 교육과정 연계 분류에 맞추어 탑재<br/><br/><관련키워드><br/>학교안전,학교폭력,사이버폭력,성폭력,성희롱,가정폭력,학교테러,학교붕괴,학교안전공제회,학교안전공제법,학교안전교육,학교안전문화,학교안전정책,학교안전체계,학교안전지침,학교안전매뉴얼,학교안전사고",897,교육 - 교육일반,1342000,N,N,2023-05-31,2023-05-31,https://www.data.go.kr/data/15114149/fileData.do,200,"학교안전,안전정보,학교안전사고"
15102785,교육부,교육부,FILE,교육부_학교안전교육 전문강사 인력풀 현황,학교안전교육 전문강사 인력풀에 대한 데이터입니다. 시도별로 각 안전교육에 해당하는 전문강사 인원 수가 작성되어있습니다.,1109,교육 - 유아및초·중등교육,1342000,N,N,2022-07-27,2023-05-03,https://www.data.go.kr/data/15102785/fileData.do,1125,"안전교육,전문강사,현황"
15102788,교육부,교육부,FILE,교육부_학생안전체험시설 현황,"시도별 학생안전체험시설의 건립 및 운영 현황에 대하여 작성한 데이터로, 각 시도별로 운영 중인 학생안전체험시설 수와 건립 중인 학생안전체험시설 수를 알 수 있습니다.",1001,교육 - 유아및초·중등교육,1342000,N,N,2022-07-27,2023-05-03,https://www.data.go.kr/data/15102788/fileData.do,1136,"학생안전,안전체험,시설현황"
15113365,교육부,교육부,FILE,교육부_교육관련 데이터(EDSS) 제공목록,"<데이터 제공목록><br/>교육통계, 학교정보공시, 특수교육, 학업성취도, 수능, 나이스, 고등교육, 대학정보공시, 취업/평생통계<br/><br/><수집년도><br/>교육통계 : 2009년~<br/>학교정보공시 : 2009년~<br/>특수교육통계 : 2016년~<br/>나이스 : 2011년~<br/>국가수준학업성취도, 대학수학능력시험 : 2009년~<br/>고등교육통계 : 2009년~<br/>대학정보공시 : 2009년~<br/>취업/평생교육 : 2011년~<br/><br/>-공개용데이터 / 심사용데이터로 구분하여 제공<br/>-공개용데이터: 로그인 없이 다운로드<br/>-심사용데이터 : 로그인 및 연구계획서 작성 및 심의 후 제공<br/><br/>※ EDSS 제공신청 참고사항<br/>1. 제공되는 자료에서 학교 및 학생 식별정보는 EDSS에서 관리하는 ""층화ID""로 변경되어 제공. 단, 제공되는 데이터들은 시계열 분석이 가능하도록 제공.<br/>2. EDSS에서 제공되는 자료는 전체 학교 데이터가 아닌, 소규모 학교 등의 일부 대상을 제외한 데이터를 제공.",991,교육 - 유아및초·중등교육,1342000,N,N,2023-04-17,2023-04-17,https://www.data.go.kr/data/15113365/fileData.do,210,"초중등교육,고등교육,교육통계"
